fetched_at_utc,kabupaten_kota,adm4,waktu_lokal,suhu_c,kelembapan_persen,cuaca_desc,curah_hujan_mm,kecepatan_angin_kmh
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 01:00:00,23,89,Cerah,0,2.2
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 04:00:00,22,91,Udara Kabur,0,0.8
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 07:00:00,26,72,Cerah,0,0.9
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 10:00:00,32,43,Cerah,0,3.5
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 13:00:00,31,49,Cerah,0,9.3
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 16:00:00,28,66,Cerah,0,16.8
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 19:00:00,25,77,Cerah,0,8.8
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 22:00:00,24,82,Cerah Berawan,0,0.4
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 01:00:00,24,81,Cerah,0,2.4
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 04:00:00,22,90,Cerah,0,1.4
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 07:00:00,26,64,Cerah,0,1.5
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 10:00:00,31,36,Cerah,0,6
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 13:00:00,31,45,Cerah Berawan,0,6
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 16:00:00,27,64,Berawan,0,8.6
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 19:00:00,25,77,Cerah Berawan,0.1,8.6
2026-09-01T06:06:10.869229+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 22:00:00,24,80,Cerah Berawan,0.1,0.6
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-01 13:00:00,32,45,Cerah,0,9.6
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-01 16:00:00,28,65,Cerah,0,13.6
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-01 19:00:00,24,85,Cerah,0,4.6
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-01 22:00:00,22,90,Cerah,0,3.2
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 01:00:00,22,90,Udara Kabur,0,4.4
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 04:00:00,22,89,Udara Kabur,0,2.2
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 07:00:00,25,78,Udara Kabur,0,1.5
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 10:00:00,30,54,Cerah,0,7.4
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 13:00:00,30,52,Cerah,0.1,6.6
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 16:00:00,26,73,Cerah Berawan,0,16.5
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 19:00:00,24,81,Cerah Berawan,0,6.5
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 22:00:00,23,89,Cerah,0,0.8
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 01:00:00,23,90,Udara Kabur,0,1.6
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 04:00:00,21,94,Udara Kabur,0,2.1
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 07:00:00,24,76,Cerah,0,1.7
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 10:00:00,29,46,Cerah,0,7.2
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 13:00:00,30,49,Cerah Berawan,0,7.2
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 16:00:00,26,68,Berawan,0,6.6
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 19:00:00,24,82,Berawan,0.1,6.6
2026-09-01T06:06:11.160894+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 22:00:00,23,86,Berawan,0.1,1.6
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-01 14:00:00,30,55,Cerah,0,18.2
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-01 17:00:00,26,73,Cerah,0,3.2
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-01 20:00:00,24,84,Cerah,0,0.9
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-01 23:00:00,23,89,Cerah,0,0.3
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 02:00:00,22,93,Cerah,0,1.9
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 05:00:00,22,92,Cerah Berawan,0,2.6
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 08:00:00,29,60,Cerah Berawan,0,7.8
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 11:00:00,32,53,Cerah,0,21.2
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 14:00:00,30,62,Cerah,0,20.3
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 17:00:00,26,75,Cerah,0,9.3
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 20:00:00,25,82,Cerah,0,0.6
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 23:00:00,24,87,Cerah Berawan,0,1
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 02:00:00,23,89,Cerah,0,0.8
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 05:00:00,22,94,Cerah,0,3.7
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 08:00:00,28,52,Cerah,0,3.7
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 11:00:00,32,45,Cerah,0,19.5
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 14:00:00,29,58,Berawan,0,19.5
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 17:00:00,26,75,Cerah Berawan,0,6.2
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 20:00:00,24,83,Cerah Berawan,0,6.2
2026-09-01T06:06:11.959793+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 23:00:00,24,87,Cerah Berawan,0,1
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-01 13:00:00,30,63,Cerah,0,21
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-01 16:00:00,26,78,Cerah,0,18.5
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-01 19:00:00,24,87,Cerah,0,4
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-01 22:00:00,23,92,Cerah,0,1.2
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 01:00:00,23,92,Cerah Berawan,0,1.7
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 04:00:00,22,95,Cerah,0,1.3
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 07:00:00,26,74,Cerah,0,2.8
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 10:00:00,30,65,Cerah Berawan,0,12.3
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 13:00:00,30,68,Cerah,0,21.9
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 16:00:00,26,78,Cerah,0,18.8
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 19:00:00,24,84,Cerah,0,7.9
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 22:00:00,23,90,Cerah,0,1.8
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 01:00:00,23,88,Cerah Berawan,0,1.6
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 04:00:00,22,90,Cerah,0,1.8
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 07:00:00,26,70,Cerah,0,3.9
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 10:00:00,31,56,Cerah,0,22.6
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 13:00:00,30,64,Cerah,0,22.6
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 16:00:00,26,76,Berawan,0,4.2
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 19:00:00,23,88,Cerah Berawan,0.1,4.2
2026-09-01T06:06:12.268205+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 22:00:00,23,90,Cerah Berawan,0.1,2.4
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-01 13:00:00,31,51,Cerah,0,18.9
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-01 16:00:00,27,66,Cerah,0,22.3
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-01 19:00:00,24,81,Cerah,0,17.7
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-01 22:00:00,23,87,Cerah,0,14
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 01:00:00,22,93,Cerah,0,5.9
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 04:00:00,22,93,Cerah,0,5.9
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 07:00:00,26,70,Cerah,0,10.9
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 10:00:00,31,47,Cerah,0,13.4
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 13:00:00,30,53,Cerah,0,21.4
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 16:00:00,26,71,Cerah,0,27.1
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 19:00:00,24,83,Cerah,0,21.8
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 22:00:00,23,87,Cerah,0,18.9
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 01:00:00,22,87,Cerah,0,16.1
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 04:00:00,21,87,Cerah,0,16
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 07:00:00,26,59,Cerah,0,17.1
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 10:00:00,30,45,Cerah,0,17
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 13:00:00,30,51,Cerah Berawan,0,17
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 16:00:00,26,70,Berawan,0,18.3
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 19:00:00,24,82,Cerah Berawan,0,18.3
2026-09-01T06:06:12.581014+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 22:00:00,23,87,Cerah,0,11.9
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-01 19:00:00,26,76,Cerah,0,5.6
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-01 22:00:00,24,84,Cerah,0,3
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 01:00:00,23,89,Cerah,0,2.2
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 04:00:00,22,91,Udara Kabur,0,0.8
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 07:00:00,26,72,Cerah,0,0.9
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 10:00:00,32,43,Cerah,0,3.5
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 13:00:00,31,49,Cerah,0,9.3
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 16:00:00,28,66,Cerah,0,16.8
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 19:00:00,25,77,Cerah,0,8.8
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 22:00:00,24,82,Cerah Berawan,0,0.4
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 01:00:00,24,81,Cerah,0,2.4
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 04:00:00,22,90,Cerah,0,1.4
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 07:00:00,26,64,Cerah,0,1.5
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 10:00:00,31,36,Cerah,0,6
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 13:00:00,31,45,Cerah Berawan,0,6
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 16:00:00,27,64,Berawan,0,8.6
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 19:00:00,25,77,Cerah Berawan,0.1,8.6
2026-09-01T12:06:08.865100+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 22:00:00,24,80,Cerah Berawan,0.1,0.6
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-01 19:00:00,24,85,Cerah,0,4.6
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-01 22:00:00,22,90,Cerah,0,3.2
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 01:00:00,22,90,Udara Kabur,0,4.4
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 04:00:00,22,89,Udara Kabur,0,2.2
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 07:00:00,25,78,Udara Kabur,0,1.5
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 10:00:00,30,54,Cerah,0,7.4
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 13:00:00,30,52,Cerah,0.1,6.6
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 16:00:00,26,73,Cerah Berawan,0,16.5
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 19:00:00,24,81,Cerah Berawan,0,6.5
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-02 22:00:00,23,89,Cerah,0,0.8
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 01:00:00,23,90,Udara Kabur,0,1.6
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 04:00:00,21,94,Udara Kabur,0,2.1
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 07:00:00,24,76,Cerah,0,1.7
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 10:00:00,29,46,Cerah,0,7.2
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 13:00:00,30,49,Cerah Berawan,0,7.2
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 16:00:00,26,68,Berawan,0,6.6
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 19:00:00,24,82,Berawan,0.1,6.6
2026-09-01T12:06:09.186947+00:00,Kabupaten Sleman,34.04.13.2002,2026-09-03 22:00:00,23,86,Berawan,0.1,1.6
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-01 19:00:00,25,81,Cerah,0,3.2
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-01 22:00:00,23,88,Cerah,0,0.9
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 01:00:00,22,92,Cerah,0,0.3
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 04:00:00,22,95,Cerah,0,1.9
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 07:00:00,27,70,Cerah,0,2.6
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 10:00:00,31,53,Cerah Berawan,0,7.8
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 13:00:00,30,58,Cerah,0,21.2
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 16:00:00,27,70,Cerah,0,20.3
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 19:00:00,25,80,Cerah,0,9.3
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-02 22:00:00,24,86,Cerah,0,0.6
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 01:00:00,24,87,Cerah,0,1
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 04:00:00,22,93,Cerah,0,0.8
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 07:00:00,26,66,Cerah,0,3.7
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 10:00:00,31,43,Cerah,0,19.5
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 13:00:00,30,55,Cerah,0,19.5
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 16:00:00,26,69,Berawan,0,6.2
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 19:00:00,24,82,Cerah Berawan,0,6.2
2026-09-01T12:06:09.485671+00:00,Kabupaten Bantul,34.02.08.2003,2026-09-03 22:00:00,24,85,Cerah,0,1
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-01 19:00:00,24,87,Cerah,0,4
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-01 22:00:00,23,92,Cerah,0,1.2
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 01:00:00,23,92,Cerah Berawan,0,1.7
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 04:00:00,22,95,Cerah,0,1.3
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 07:00:00,26,74,Cerah,0,2.8
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 10:00:00,30,65,Cerah Berawan,0,12.3
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 13:00:00,30,68,Cerah,0,21.9
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 16:00:00,26,78,Cerah,0,18.8
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 19:00:00,24,84,Cerah,0,7.9
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-02 22:00:00,23,90,Cerah,0,1.8
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 01:00:00,23,88,Cerah Berawan,0,1.6
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 04:00:00,22,90,Cerah,0,1.8
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 07:00:00,26,70,Cerah,0,3.9
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 10:00:00,31,56,Cerah,0,22.6
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 13:00:00,30,64,Cerah,0,22.6
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 16:00:00,26,76,Berawan,0,4.2
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 19:00:00,23,88,Cerah Berawan,0.1,4.2
2026-09-01T12:06:09.784989+00:00,Kabupaten Kulon Progo,34.01.02.1008,2026-09-03 22:00:00,23,90,Cerah Berawan,0.1,2.4
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-01 20:00:00,24,81,Cerah,0,14
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-01 23:00:00,22,90,Cerah,0,5.9
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 02:00:00,22,94,Cerah,0,5.9
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 05:00:00,22,92,Cerah,0,10.9
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 08:00:00,28,59,Cerah,0,13.4
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 11:00:00,32,42,Cerah,0,21.4
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 14:00:00,29,59,Cerah,0,27.1
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 17:00:00,25,78,Cerah,0,21.8
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 20:00:00,23,84,Cerah,0,18.9
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-02 23:00:00,23,88,Cerah,0,16.1
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 02:00:00,22,86,Cerah,0,16
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 05:00:00,21,88,Cerah,0,17.1
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 08:00:00,28,50,Cerah,0,17.1
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 11:00:00,31,44,Cerah,0,17
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 14:00:00,28,58,Cerah Berawan,0,17
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 17:00:00,24,79,Berawan,0,18.3
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 20:00:00,24,82,Cerah Berawan,0,18.3
2026-09-01T12:06:10.118723+00:00,Kabupaten Gunungkidul,34.03.01.2001,2026-09-03 23:00:00,22,90,Cerah Berawan,0,11.9
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 01:00:00,22,91,Cerah,0,2
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 04:00:00,21,94,Cerah,0,0.6
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 07:00:00,26,71,Cerah,0,2.5
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 10:00:00,32,42,Cerah,0,7.2
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 13:00:00,33,44,Cerah,0,4.7
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 16:00:00,28,65,Cerah,0,17.2
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 19:00:00,25,76,Cerah,0,7.4
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-02 22:00:00,24,83,Cerah,0,3.3
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 01:00:00,23,88,Cerah,0,1.1
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 04:00:00,21,94,Cerah,0,1.7
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 07:00:00,26,66,Cerah,0,0.8
2026-09-01T18:06:04.122012+00:00,Kota Yogyakarta,34.71.10.1001,2026-09-03 10:00:00,32,40,Cerah,0,3.6
